longitude,latitude,hf_type,vdc_name1,vdc_code1
85.34561521,26.78884151,Sub Health Post,Hathiyol,C-JAN-19-041
85.38972546,26.8023324,Sub Health Post,Mirjapur,C-JAN-19-066
85.3606206,26.81416926,Sub Health Post,Sudama,C-JAN-19-097
85.35929568,26.84336401,Sub Health Post,Khirwa,C-JAN-19-051
85.38094315,26.84767048,Sub Health Post,RamnagarBahaur,C-JAN-19-083
85.41015685,26.8285283,Sub Health Post,Gadahiyabairi,C-JAN-19-032
85.52254245,26.88005509,Sub Health Post,Motipur,C-JAN-19-068
85.51331543,26.96272286,Sub Health Post,Hempur,C-JAN-19-042
85.52481063,26.98394037,Sub Health Post,Pipariya,C-JAN-19-080
85.55467392,26.98587267,Sub Health Post,Farahadawa,C-JAN-19-030
85.55501584,26.95909929,Sub Health Post,Kabilasi,C-JAN-19-048
85.58034638,26.96097945,Sub Health Post,Kisanpur,C-JAN-19-054
85.61926941,26.9621774,Sub Health Post,Babarganj,C-JAN-19-005
85.55752474,26.86601169,District Cold Room,MalangawaN.P.,C-JAN-19-064
85.33392908,26.81273834,Supply Center,Chhatona,C-JAN-19-023
85.41368086,26.94170976,Supply Center,Manpur,C-JAN-19-065
85.48742517,27.02382511,Supply Center,Murtiya,C-JAN-19-069
85.55774688,26.90802304,Supply Center,Salempur,C-JAN-19-087
85.56979186,27.03146157,Supply Center,Haripur,C-JAN-19-038
85.5909603,27.09333265,Sub Center,Sasapur,C-JAN-19-090
85.3988093,26.92335356,,Manpur,C-JAN-19-065
85.40817864,26.92627132,,Manpur,C-JAN-19-065
85.40662034,26.92555079,Sub Health Post,Manpur,C-JAN-19-065
85.40585602,26.92413627,,Manpur,C-JAN-19-065
85.46194864,27.00911263,Sub Center,Barahathawa,C-JAN-19-009
85.46909506,26.88687682,Sub Center,Sisotiya,C-JAN-19-094
85.51859166,26.938721,Sub Center,Jamuniya,C-JAN-19-045
85.6245149,26.9355756,Sub Center,ChandraNagar,C-JAN-19-021
85.84063477,26.89392979,,Bijayalpura,C-JAN-18-015
85.60989895,26.91223399,,ChandraNagar,C-JAN-19-021
85.60989895,26.91223399,Health Post,ChandraNagar,C-JAN-19-021
85.48788999,26.82943619,Health Post,Simara,C-JAN-19-093
85.48659392,26.80903628,Sub Center,Simara,C-JAN-19-093
85.40979201,26.81100608,Sub Center,Dumariya,C-JAN-19-029
85.83891457,26.83204959,,Hatisarwa,C-JAN-18-033
85.84437111,26.83490637,,Singyahi,C-JAN-18-070
85.33682407,26.81860269,Sub Health Post,Chhatona,C-JAN-19-023
85.36386071,26.79080012,Sub Center,Achalgadh,C-JAN-19-001
85.37232477,26.80144186,Primary Health Center,Achalgadh,C-JAN-19-001
85.39584203,26.91136988,Health Post,Harakthawa,C-JAN-19-037
85.40622135,26.89813151,Sub Center,Harakthawa,C-JAN-19-037
85.64571739,27.06442598,Sub Center,Lalbandi,C-JAN-19-056
85.64170048,27.00674324,Sub Center,Ishworpur,C-JAN-19-043
85.89825099,27.24011515,DPHO,KamalamiN.P.,C-JAN-20-025
85.94193693,27.22697384,Hospital,KamalamiN.P.,C-JAN-20-025
85.63197576,27.32212437,Primary Health Center,Kapilakot,C-JAN-20-026
85.91018236,27.21924252,Primary Health Center,KamalamiN.P.,C-JAN-20-025
86.17615003,27.04333668,Primary Health Center,Sirthouli,C-JAN-20-046
85.86781875,27.40472654,Health Post,JhangajholiRalmata,C-JAN-20-021
85.89948529,27.31325562,Health Post,Bhadrakali,C-JAN-20-008
86.09422345,27.24726079,Health Post,BitijorBagaiya,C-JAN-20-012
86.13520225,27.18449452,Health Post,Balajor,C-JAN-20-004
86.03590257,27.1283102,Health Post,Belghari,C-JAN-20-007
86.31781267,27.21919943,Health Post,Solpathana,C-JAN-20-048
86.23384213,27.14762652,Health Post,Bahuntilpung,C-JAN-20-003
86.21245899,27.11318662,Health Post,TribhuvanAmbote,C-JAN-20-054
86.28596737,27.06802471,Health Post,Arunthakur,C-JAN-20-002
85.48570487,27.35862421,Sub Health Post,HariharpurGadhi,C-JAN-20-016
85.57473535,27.32810653,Sub Health Post,Mahendrajhayadi,C-JAN-20-035
85.5002273,27.29282804,Sub Health Post,Pipalmadi,C-JAN-20-039
85.58637199,27.2166088,Sub Health Post,Kyaneshwor,C-JAN-20-030
85.63704483,27.24958161,Sub Health Post,Kalpabrishykha,C-JAN-20-024
85.72049852,27.39750308,Sub Health Post,Santeswori(Rampur),C-JAN-20-045
85.74901997,27.38862938,Sub Health Post,Netrakali,C-JAN-20-037
85.81453583,27.42776103,Sub Health Post,KusesworDumja,C-JAN-20-029
85.78561503,27.36865827,Sub Health Post,Tamajor,C-JAN-20-050
85.77296067,27.27925155,Sub Health Post,Mahadevsthan,C-JAN-20-034
85.81511654,27.26642329,Sub Health Post,Dadiguranshe,C-JAN-20-013
85.8655314,27.33381465,Sub Health Post,Amale,C-JAN-20-001
85.91725203,27.39003646,Sub Health Post,PuranoJhangajholi,C-JAN-20-040
85.95382856,27.36900564,Sub Health Post,Sitalpati,C-JAN-20-047
85.96434067,27.33864115,Sub Health Post,Majhuwa,C-JAN-20-036
85.99400206,27.32566588,Sub Health Post,Bhimeshwor,C-JAN-20-009
85.95898169,27.30409926,Sub Health Post,Jalkanya,C-JAN-20-019
86.02950439,27.29344398,Sub Health Post,Baseshwor,C-JAN-20-005
85.99794806,27.26582239,Sub Health Post,Ratanchura,C-JAN-20-043
86.07173168,27.26937564,Sub Health Post,BhuwaneshoriGwaltar,C-JAN-20-011
86.03795301,27.23565941,Sub Health Post,Tinkanya,C-JAN-20-052
86.01783966,27.19898731,Sub Health Post,Ranichuri,C-JAN-20-042
86.16849044,27.23852491,Sub Health Post,Dudbhanjyang,C-JAN-20-014
86.07369026,27.16993813,Sub Health Post,Bhimsthan,C-JAN-20-010
86.0280598,27.06713386,Sub Health Post,Ranibas,C-JAN-20-041
86.07679278,27.06847702,Sub Health Post,Hatpate,C-JAN-20-018
86.14547729,27.1298009,Sub Health Post,Jarayotar,C-JAN-20-020
86.1892122,27.19906847,Sub Health Post,Tosramkhola,C-JAN-20-053
86.22318168,27.21042391,Sub Health Post,SunamPokhari,C-JAN-20-049
86.25266509,27.21464356,Sub Health Post,Kholagaun,C-JAN-20-028
86.27182925,27.23504105,Sub Health Post,Khangsang,C-JAN-20-027
86.35843091,27.17964816,Sub Health Post,Ratnawati,C-JAN-20-044
86.27574013,27.15691908,Sub Health Post,Mahadevdada,C-JAN-20-033
86.27603434,27.11125264,Sub Health Post,Jinakhu,C-JAN-20-022
86.19076432,27.14123233,Sub Health Post,Lampantar,C-JAN-20-032
86.13502394,27.01404608,Sub Health Post,Nipane,C-JAN-20-038
86.17136231,27.00310127,Sub Health Post,Harsahi,C-JAN-20-017
86.33521388,27.07602516,Sub Health Post,KakurThakur,C-JAN-20-023
86.27672462,27.00368164,Sub Health Post,Dudhouli,C-JAN-20-015
86.24618938,26.99540268,Sub Health Post,Tandi,C-JAN-20-051
85.88547469,27.22234413,District Cold Room,KamalamiN.P.,C-JAN-20-025
85.63990451,27.29214404,Sub Center,Kapilakot,C-JAN-20-026
86.04971391,27.09794997,Sub Center,Belghari,C-JAN-20-007
86.22564201,27.01434864,Sub Center,Sirthouli,C-JAN-20-046
86.20935036,27.18023126,Sub Center,Bahuntilpung,C-JAN-20-003
86.296388,27.19198561,Sub Center,Solpathana,C-JAN-20-048
85.82251719,27.35024876,Supply Center,Bastipur,C-JAN-20-006
85.84122171,27.37524224,Supply Center,JhangajholiRalmata,C-JAN-20-021
85.948092,27.30722076,Supply Center,Jalkanya,C-JAN-20-019
86.05725477,27.25154885,Supply Center,BhuwaneshoriGwaltar,C-JAN-20-011
86.11466975,27.17966553,Supply Center,Balajor,C-JAN-20-004
86.29830658,27.08699118,Supply Center,Arunthakur,C-JAN-20-002
85.71874558,27.76662767,District Cold Room,Choutara,C-BAG-23-014
85.55590897,27.83751353,Sub Center,Melamchi,C-BAG-23-048
85.91961443,27.80730925,Sub Center,Bahrabise,C-BAG-23-006
85.70850195,27.77315804,DPHO,Choutara,C-BAG-23-014
85.72438618,27.77971455,Hospital,Choutara,C-BAG-23-014
85.56752611,27.83759941,Primary Health Center,Melamchi,C-BAG-23-048
85.90972514,27.80312368,Primary Health Center,Bahrabise,C-BAG-23-006
85.92016798,27.95511764,Health Post,Tatopani,C-BAG-23-068
85.91542731,27.74431678,Health Post,Piskar,C-BAG-23-056
85.86041204,27.71714923,Health Post,ThuloPakhar,C-BAG-23-076
85.83359816,27.67137151,Health Post,Lisankhu,C-BAG-23-042
85.82294231,27.71076177,Health Post,Sunkhani,C-BAG-23-065
85.7833704,27.83250271,Health Post,Jalbire,C-BAG-23-032
85.75236435,27.85530592,Health Post,Selang,C-BAG-23-060
85.61571399,27.74589349,Health Post,Bhimtar,C-BAG-23-009
85.62430728,27.82250605,Health Post,Nawalpur,C-BAG-23-050
85.60121778,27.91823457,Health Post,Banskharka,C-BAG-23-004
85.53057572,27.83307961,Health Post,Sindhukot,C-BAG-23-062
85.49406501,27.95529776,Sub Health Post,Ichok,C-BAG-23-030
85.51027642,27.89431147,Sub Health Post,Mahankal,C-BAG-23-044
85.49133682,27.84168008,Sub Health Post,Thakani,C-BAG-23-071
85.46264386,27.82880318,Sub Health Post,Haibung,C-BAG-23-028
85.49919623,27.80626917,Sub Health Post,Bhotechaur,C-BAG-23-012
85.55501183,27.81177946,Sub Health Post,Bansbari,C-BAG-23-003
85.53283506,27.86233343,Sub Health Post,Talramarang,C-BAG-23-067
85.56803185,27.8960159,Sub Health Post,Palchok,C-BAG-23-052
85.58479626,27.88308247,Sub Health Post,Dubachour,C-BAG-23-016
85.58436894,27.82136749,Sub Health Post,Sikharpur,C-BAG-23-061
85.60167589,27.86086412,Sub Health Post,Jyamire,C-BAG-23-034
85.56719561,27.77258624,Sub Health Post,Fatakshila,C-BAG-23-017
85.59581032,27.79144794,Sub Health Post,Badegau,C-BAG-23-002
85.63662125,27.76891952,Sub Health Post,SipaPokhare,C-BAG-23-063
85.65591,27.79805309,Sub Health Post,Kunchok,C-BAG-23-040
85.65583981,27.75381616,Sub Health Post,Bhotasipa,C-BAG-23-010
85.68792658,27.79126123,Sub Health Post,Pipaldada,C-BAG-23-055
85.7227909,27.7506278,Sub Health Post,Sanusiruwari,C-BAG-23-059
85.69899523,27.73839104,Sub Health Post,ThuloSirubari,C-BAG-23-077
85.73135224,27.70046176,Sub Health Post,Sangachok,C-BAG-23-058
85.73924429,27.76115541,Sub Health Post,Irkhu,C-BAG-23-031
85.76035727,27.74004682,Sub Health Post,Kadambas,C-BAG-23-035
85.77543544,27.70905086,Sub Health Post,Kalika,C-BAG-23-036
85.79405932,27.68955299,Sub Health Post,Thokarpa,C-BAG-23-074
85.79120213,27.72612,Sub Health Post,Yamunadanda,C-BAG-23-079
85.7864221,27.76976971,Sub Health Post,Fulpingdandagau,C-BAG-23-018
85.7744207,27.79970154,Sub Health Post,Fulpingkot,C-BAG-23-020
85.73728468,27.82448922,Sub Health Post,Batase,C-BAG-23-008
85.6952694,27.84485134,Sub Health Post,SyauleBazar,C-BAG-23-066
85.66152833,27.84070531,Sub Health Post,SipalKavre,C-BAG-23-064
85.65884942,27.85870131,Sub Health Post,Lagarche,C-BAG-23-041
85.69101911,27.89177775,Sub Health Post,BhoteNamlang,C-BAG-23-011
85.70961157,27.9307278,Sub Health Post,Gunsakot,C-BAG-23-026
85.71662796,27.96137616,Sub Health Post,Thanpalkot,C-BAG-23-073
85.64634725,27.9252054,Sub Health Post,ThampalChhap,C-BAG-23-072
85.59441721,27.94707555,Sub Health Post,Kiwool,C-BAG-23-038
85.5299865,28.11787501,Sub Health Post,Helumbu,C-BAG-23-029
85.59843102,28.11203871,Sub Health Post,Baruwa,C-BAG-23-007
85.66872381,28.10563987,Sub Health Post,Motang,C-BAG-23-049
85.72698105,28.1269452,Sub Health Post,Gloche,C-BAG-23-024
85.82578969,28.10434404,Sub Health Post,Gumba,C-BAG-23-025
85.87917344,27.94531971,Sub Health Post,Listikot,C-BAG-23-043
85.78187122,27.90244103,Sub Health Post,Pangtang,C-BAG-23-053
85.95327806,27.91368036,Sub Health Post,Fulpingkatti,C-BAG-23-019
85.92486936,27.86430821,Sub Health Post,Marming,C-BAG-23-047
85.84473741,27.88714437,Sub Health Post,Dhuyang,C-BAG-23-015
85.82090398,27.87438139,Sub Health Post,Hagam,C-BAG-23-027
85.77051324,27.87394129,Sub Health Post,Baramchi,C-BAG-23-005
85.86947772,27.81307365,Sub Health Post,Maneswor,C-BAG-23-045
85.88581567,27.83723702,Sub Health Post,Gati,C-BAG-23-021
85.97145136,27.81223236,Sub Health Post,Karthali,C-BAG-23-037
86.00288592,27.80044732,Sub Health Post,Ghorthali,C-BAG-23-022
85.95155465,27.77330546,Sub Health Post,Choukati,C-BAG-23-013
85.9159924,27.76811573,Sub Health Post,Ghuskun,C-BAG-23-023
85.8875675,27.78591298,Sub Health Post,Ramche,C-BAG-23-057
85.83114616,27.77889348,Sub Health Post,Mankha,C-BAG-23-046
85.84312973,27.74895609,Sub Health Post,Pagretar,C-BAG-23-051
85.81566714,27.73397764,Sub Health Post,ThumPakhar,C-BAG-23-078
85.89734514,27.7297373,Sub Health Post,Tauthali,C-BAG-23-069
85.87342658,27.72790616,Sub Health Post,Petaku,C-BAG-23-054
85.87683444,27.75469545,Sub Health Post,Tekanpur,C-BAG-23-070
85.90010146,27.69972047,Sub Health Post,Jethal,C-BAG-23-033
85.87152244,27.67436721,Sub Health Post,Atarpur,C-BAG-23-001
85.89993117,27.65547997,Sub Health Post,ThuloDhading,C-BAG-23-075
85.73744481,27.78431321,Sub Health Post,Kubhinde,C-BAG-23-039
86.18865054,26.64653187,DPHO,SirahaN.P.,E-SAG-16-097
86.20638463,26.64940655,Hospital,SirahaN.P.,E-SAG-16-097
86.48392009,26.7304561,Hospital,LahanN.P.,E-SAG-16-063
86.26134949,26.86403664,Sub Health Post,RamnagarMirchaiya,E-SAG-16-090
86.30449316,26.63743468,Sub Health Post,Aurahi,E-SAG-16-005
86.40808164,26.6066888,Health Post,Navarajpur,E-SAG-16-083
86.20127597,26.82833524,Sub Health Post,MalhaniyaKhori,E-SAG-16-076
86.24185615,26.77168074,Sub Health Post,KalyanpurJabadi,E-SAG-16-054
86.33036316,26.83316684,Sub Health Post,Chandralalpur,E-SAG-16-025
86.2454004,26.70302955,Sub Health Post,Hanumannagar,E-SAG-16-042
86.28856588,26.71643168,Sub Health Post,Arnamalalpur,E-SAG-16-001
86.20808151,26.62721943,Sub Health Post,Khirauna,E-SAG-16-058
86.34694451,26.63763598,Sub Health Post,Bariyarpatti,E-SAG-16-009
86.3650503,26.71332626,Sub Health Post,Sukhipur,E-SAG-16-104
86.39014228,26.78765671,Sub Health Post,Dhanagadi,E-SAG-16-030
86.48334484,26.68675346,Health Post,SonmatiMajhaura,E-SAG-16-101
86.50073146,26.59525159,Health Post,Bhaganpur,E-SAG-16-015
86.15040762,26.91057916,Sub Health Post,Badharamal,E-SAG-16-007
86.21488094,26.87349691,Health Post,Karjanha,E-SAG-16-056
86.1679209,26.84340267,Sub Health Post,Kalyanpurkalabanzar,E-SAG-16-055
86.18496127,26.83934016,Sub Health Post,Gautari,E-SAG-16-038
86.17436802,26.80737212,Sub Health Post,Media,E-SAG-16-078
86.19131911,26.81509983,Sub Health Post,Sikron,E-SAG-16-095
86.15515708,26.79199909,Sub Health Post,Bhokraha,E-SAG-16-019
86.16987668,26.78723075,Sub Health Post,BishnupurPra.Ra,E-SAG-16-021
86.15758318,26.77744743,Sub Health Post,Chikana,E-SAG-16-028
86.20384727,26.79228116,Sub Health Post,Majhauliya,E-SAG-16-073
86.22085984,26.79098851,Sub Health Post,Dumari,E-SAG-16-032
86.21065903,26.81312812,Sub Health Post,Radhopur,E-SAG-16-088
86.24472212,26.80568403,Sub Health Post,SitapurPra.Da.,E-SAG-16-099
86.25625324,26.81545592,Sub Health Post,MaheshpurPatari,E-SAG-16-072
86.29300577,26.87252205,Sub Health Post,Fulbariya,E-SAG-16-034
86.35491185,26.86726907,Sub Health Post,Chandrodayapur,E-SAG-16-026
86.37809117,26.87153477,Sub Health Post,Jamadaha,E-SAG-16-049
86.39364863,26.85495505,Sub Health Post,Muksar,E-SAG-16-080
86.36139876,26.81388842,Sub Health Post,Lalpur,E-SAG-16-064
86.33518024,26.8026695,Sub Health Post,Asanpur,E-SAG-16-003
86.29731398,26.80109937,Sub Health Post,ChandraAyodhyapur,E-SAG-16-024
86.26268417,26.77733973,Sub Health Post,Barchhawa,E-SAG-16-008
86.27583458,26.77532664,Sub Health Post,NarahaBalkawa,E-SAG-16-082
86.19255848,26.74921225,Sub Health Post,ItariParsahi,E-SAG-16-047
86.21272185,26.73822751,Sub Health Post,Arnamarampur,E-SAG-16-002
86.21290798,26.71117676,Sub Health Post,Belaha,E-SAG-16-011
86.22592014,26.72858925,Sub Health Post,ThalahaKataha,E-SAG-16-106
86.23508735,26.74389898,Sub Health Post,Rajpur,E-SAG-16-089
86.21845623,26.69039827,Sub Health Post,Sarswar,E-SAG-16-094
86.25536323,26.71487406,Sub Health Post,Laxmipur(Pra.Ma.),E-SAG-16-066
86.15940051,26.63526372,Sub Health Post,Malhaniya Gamharia,E-SAG-16-075
86.18264829,26.62222005,Sub Health Post,Madar,E-SAG-16-068
86.19969367,26.61260595,Sub Health Post,Sukhachina,E-SAG-16-103
86.21054446,26.6057301,Sub Health Post,Lagadigodh,E-SAG-16-062
86.2313548,26.60931227,Sub Health Post,LagadiGadiyani,E-SAG-16-061
86.2311599,26.63844439,Sub Health Post,Laxminiya,E-SAG-16-065
86.25489317,26.66839753,Sub Health Post,Hakpara,E-SAG-16-041
86.25199945,26.63855554,Sub Health Post,Sanhaitha,E-SAG-16-093
86.2873491,26.66370849,Sub Health Post,Krishnapurbirta,E-SAG-16-059
86.27900079,26.64077596,Sub Health Post,Itatar,E-SAG-16-048
86.30513064,26.65963465,Sub Health Post,PipraPra.Pi,E-SAG-16-086
86.31960088,26.69299987,Sub Health Post,SilorbaPachhawari,E-SAG-16-096
86.30486147,26.70402682,Sub Health Post,Gauripur,E-SAG-16-037
86.30546118,26.73246919,Sub Health Post,Mahanaur,E-SAG-16-070
86.28071575,26.73650772,Sub Health Post,BishnupurPra.Ma.,E-SAG-16-020
86.2928655,26.77055719,Sub Health Post,Devipur,E-SAG-16-029
86.30981957,26.77827081,Sub Health Post,Ashokpur Balkawa,E-SAG-16-004
86.31533308,26.76095655,Sub Health Post,Betauna,E-SAG-16-013
86.33320581,26.74370065,Sub Health Post,Durgapur,E-SAG-16-033
86.34178383,26.7298678,Sub Health Post,Belhi,E-SAG-16-012
86.34277934,26.69102809,Sub Health Post,Kabilasi,E-SAG-16-052
86.3413306,26.67437374,Sub Health Post,Tulsipur,E-SAG-16-107
86.37530283,26.67452719,Sub Health Post,Vidhyanagar,E-SAG-16-108
86.36904586,26.68906627,Sub Health Post,Kushahalaxininiya,E-SAG-16-060
86.38998012,26.67320366,Sub Health Post,LaxmipurPatari,E-SAG-16-067
86.41235664,26.67607261,Sub Health Post,MaheshpurGamharia,E-SAG-16-071
86.3793472,26.64055573,Sub Health Post,Jighaul,E-SAG-16-051
86.36396743,26.6300829,Sub Health Post,Janakinagar,E-SAG-16-050
86.39033377,26.60661388,Sub Health Post,Kachanari,E-SAG-16-053
86.43589167,26.60055876,Sub Health Post,Majhaura,E-SAG-16-074
86.44908545,26.58465606,Sub Health Post,Inarwa,E-SAG-16-045
86.48911768,26.6042281,Sub Health Post,NaharaRigoul,E-SAG-16-081
86.46277819,26.62632846,Sub Health Post,Bhagawatipur,E-SAG-16-016
86.44809427,26.63043423,Sub Health Post,Sothiyan,E-SAG-16-102
86.4395197,26.64774228,Sub Health Post,Mauwahi,E-SAG-16-077
86.45416327,26.6526549,Sub Health Post,MahadewaPortaha,E-SAG-16-069
86.44710529,26.67551845,Sub Health Post,SitapurPra.Ra.,E-SAG-16-100
86.38821743,26.71412167,Sub Health Post,Mohanpur Kamalpur,E-SAG-16-079
86.40207659,26.72250457,Sub Health Post,Bhawanipur,E-SAG-16-017
86.3965708,26.74120984,Sub Health Post,Hanumannagar(Pra.Dh,E-SAG-16-043
86.36325844,26.75771171,Sub Health Post,FulkahaKati,E-SAG-16-035
86.36383399,26.79309015,Sub Health Post,Ayodhyanagar,E-SAG-16-006
86.42445174,26.88074845,Sub Health Post,Bishnupurkatti,E-SAG-16-022
86.45122908,26.7816637,Sub Health Post,GovindapurMalahanam,E-SAG-16-039
86.48502398,26.82826513,Sub Health Post,Dhodhana,E-SAG-16-031
86.51132019,26.82627744,Sub Health Post,GovindpurTaregana,E-SAG-16-040
86.47993774,26.75680047,Sub Health Post,Bhadaiya,E-SAG-16-014
86.4599631,26.73244788,Sub Health Post,PadariyaTharutol,E-SAG-16-084
86.42839807,26.71082092,Sub Health Post,Sisawani,E-SAG-16-098
86.43125294,26.75800081,Sub Health Post,Bastipur,E-SAG-16-010
86.465607,26.6818322,Sub Health Post,BhawanpurKalabanzar,E-SAG-16-018
86.48265717,26.66802207,Sub Health Post,Gadha,E-SAG-16-036
86.49825629,26.63200738,Sub Health Post,Sakhuwanankarkatti,E-SAG-16-092
86.50140983,26.61675775,Sub Health Post,Itarhawa,E-SAG-16-046
86.41144559,26.70312143,Sub Health Post,PipraPra.Dha,E-SAG-16-085
86.42304404,26.70039442,Sub Health Post,Pokharbhinda,E-SAG-16-087
86.32608027,26.64170056,Sub Health Post,Harakatti,E-SAG-16-044
86.36690547,26.65714864,Sub Health Post,Tenuwapatti,E-SAG-16-105
86.40862839,26.65039178,Sub Health Post,Kharukyanhi,E-SAG-16-057
86.4624305,26.70054902,Sub Health Post,Brahmagaughadi,E-SAG-16-023
86.34461914,26.7742742,Sub Health Post,Lalpur,E-SAG-16-064
86.34454744,26.78675943,Sub Health Post,Jamadaha,E-SAG-16-049
86.23059334,26.83751484,Sub Health Post,Rampur Birta,E-SAG-16-091
86.21479488,26.66124517,District Center,SirahaN.P.,E-SAG-16-097
86.49015567,26.71799279,Sub Center,LahanN.P.,E-SAG-16-063
86.46606826,26.58263974,Supply Center,Inarwa,E-SAG-16-045
86.34775968,26.6300095,Supply Center,Bariyarpatti,E-SAG-16-009
86.19958741,26.62786552,Supply Center,Khirauna,E-SAG-16-058
86.25625274,26.69684404,Supply Center,Hanumannagar,E-SAG-16-042
86.35291593,26.67373333,Supply Center,Vidhyanagar,E-SAG-16-108
86.48260709,26.67912049,Supply Center,SonmatiMajhaura,E-SAG-16-101
86.21594598,26.83119179,Supply Center,MalhaniyaKhori,E-SAG-16-076
86.24900684,26.74189247,Supply Center,Rajpur,E-SAG-16-089
86.35195656,26.84297831,Supply Center,Jamadaha,E-SAG-16-049
86.32904147,26.79501051,Supply Center,Asanpur,E-SAG-16-003
86.39174717,26.77656528,Supply Center,Dhanagadi,E-SAG-16-030
86.20357765,26.62938855,Health Post,Khirauna,E-SAG-16-058
86.29863904,26.62321439,Primary Health Center,Aurahi,E-SAG-16-005
86.34357493,26.62377114,Health Post,Bariyarpatti,E-SAG-16-009
86.42362583,26.58455529,Primary Health Center,Navarajpur,E-SAG-16-083
86.47999403,26.58664928,Supply Center,Bhaganpur,E-SAG-16-015
86.33460551,26.7686784,Health Post,Asanpur,E-SAG-16-003
86.16731508,26.82050963,Health Post,Kalyanpurkalabanzar,E-SAG-16-055
86.33419638,26.70624839,Health Post,Sukhipur,E-SAG-16-104
86.4938488,26.70297218,Health Post,LahanN.P.,E-SAG-16-063
86.48707472,26.68180707,Sub Health Post,SonmatiMajhaura,E-SAG-16-101
86.60787808,27.52766659,Hospital,Salleri,E-SAG-11-029
86.40365735,27.57386606,Health Post,Chaulakharka,E-SAG-11-006
86.50269601,27.50680011,Health Post,Gorakhani,E-SAG-11-012
86.5938446,27.46701299,Health Post,Garma,E-SAG-11-010
86.62675805,27.45732868,Health Post,Nele,E-SAG-11-027
86.65934996,27.55028776,Health Post,Basa,E-SAG-11-002
86.78558328,27.50165781,Health Post,Sotang,E-SAG-11-031
86.71231409,27.42917984,Health Post,Jubu,E-SAG-11-015
86.44763226,27.55547326,Sub Health Post,Goli,E-SAG-11-033
86.48360019,27.60449227,Sub Health Post,Bhakanje,E-SAG-11-004
86.5667039,27.68005269,Sub Health Post,Beni,E-SAG-11-003
86.51018884,27.54788688,Sub Health Post,LodingTamakhani,E-SAG-11-020
86.54017254,27.45902504,Sub Health Post,Kureng,E-SAG-11-019
86.57203756,27.43761852,Sub Health Post,Tingla,E-SAG-11-034
86.57876027,27.39853324,Sub Health Post,Salyan,E-SAG-11-030
86.6216116,27.35954995,Sub Health Post,Nechabatase,E-SAG-11-025
86.65448774,27.35083625,Sub Health Post,NechaBedghari,E-SAG-11-026
86.64667148,27.39872178,Sub Health Post,Panchan,E-SAG-11-028
86.64002337,27.42216836,Sub Health Post,Kangel,E-SAG-11-017
86.66185452,27.4486195,Sub Health Post,Mukali,E-SAG-11-023
86.69135244,27.48095024,Sub Health Post,Deusa,E-SAG-11-009
86.74404302,27.44879473,Sub Health Post,Lokhim,E-SAG-11-021
86.64080846,27.51797922,Sub Health Post,Kaku,E-SAG-11-016
86.74049876,27.55828404,Sub Health Post,Baku,E-SAG-11-001
86.78984051,27.56912141,Sub Health Post,Mabe(Pawai),E-SAG-11-022
86.85027766,27.49587658,Sub Health Post,Gudel,E-SAG-11-013
86.8401359,27.68552611,Sub Health Post,Bung,E-SAG-11-005
86.9455042,27.80683165,Sub Health Post,Chheskam,E-SAG-11-008
86.78421744,27.6395021,Sub Health Post,Jubing,E-SAG-11-014
86.81586033,27.75392896,Sub Health Post,Chaurikharka,E-SAG-11-007
86.62158367,27.68803433,Sub Health Post,Takasindu,E-SAG-11-032
86.77585613,27.96991788,Sub Health Post,Khumjung,E-SAG-11-018
86.56348903,27.50945003,Primary Health Center,Salleri,E-SAG-11-029
87.13752074,26.61647165,District Cold Room,InaruwaN.P.,E-KOS-06-026
87.29597602,26.71441434,Sub Center,ItahariN.P.,E-KOS-06-027
87.14881985,26.61561385,DPHO,InaruwaN.P.,E-KOS-06-026
87.14220927,26.60038494,Hospital,InaruwaN.P.,E-KOS-06-026
87.07162915,26.65884128,Primary Health Center,Madhuwan,E-KOS-06-034
87.16800865,26.85766591,Primary Health Center,Barahachhetra,E-KOS-06-007
87.16443461,26.54251737,Primary Health Center,Santerjhora,E-KOS-06-047
87.29686803,26.69494505,Primary Health Center,ItahariN.P.,E-KOS-06-027
86.99344601,26.55898068,Sub Health Post,Haripur,E-KOS-06-025
87.01603945,26.58945148,Sub Health Post,Sripurjabdi,E-KOS-06-051
87.02547814,26.69779235,Sub Health Post,Koshi Tappu Wildlife,E-KOS-06-053
87.03585384,26.72910748,Sub Health Post,Prakashpur,E-KOS-06-041
87.05654119,26.62753041,Sub Health Post,PaschimKasuha,E-KOS-06-040
87.13582289,26.7730603,Sub Health Post,Mahendranagar,E-KOS-06-036
87.19902996,26.7890673,Sub Health Post,Bharaul,E-KOS-06-011
87.27274559,26.85327071,Sub Health Post,Bishnupaduka,E-KOS-06-013
87.31707713,26.84640713,Sub Health Post,Panchkanya,E-KOS-06-039
87.27643173,26.81686856,Sub Health Post,DharanN.P.,E-KOS-06-018
87.21307067,26.73233765,Sub Health Post,Bakalauri,E-KOS-06-006
87.17438399,26.70699811,Sub Health Post,Singiya,E-KOS-06-049
87.2648546,26.70601173,Sub Health Post,Hanshposha,E-KOS-06-023
87.23467829,26.69675428,Sub Health Post,Pakali,E-KOS-06-038
87.20639135,26.68748766,Sub Health Post,BhadgauSinawari,E-KOS-06-009
87.15076876,26.66555072,Sub Health Post,Dumaraha,E-KOS-06-021
