"12,419",TOTAL HH,"66,756",TOTAL IND,,,,,,,,,,,,,,,,,SITE MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,PLACE OF ORIGIN,,,,,,,,DEMOGRAPHICS,,,,,,,,,,,,,,SPECIAL NEEDS,,,,,,,,MOBILITY,,,,,,,,SHELTER / NFIs,,,,,,,,,,,,,,,,WASH,,,,,,,,,,,,,,,,,,,FOOD AND NUTRITION,,,,,,,HEALTH,,,,,,,,,,,,EDUCATION,,,,,LIVELIHOOD,,,,,,,,,PROTECTION,,,,,,,,,,,,,,,,,,,,COMMUNICATION,,,,,,,Other
NEPAL DTM - Round 2 Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1.c.1 Site ID (SSID),1.1.d.1 Site Name,1.1.a.2 Survey Round,1.1.a.1 Survey date (DD.MM.YYYY),1.1.e.2 Zone,1.1.e.3District,1.1.e.4 VDC,1.1.f.2 Site GPS Latitude,1.1.f.1 Site GPS Longitude,1.4.a.2 Site open?,1.4.c.1 Closing Date (DD.MM.YYYY),1.3.a.1 Site Classification,1.3.b.1 Site Type,"If other, please specify",1.4.a.1 Site start/open date (DD.MM.YYYY),1.4.b.1 Site Expected Closing Date,1.1.i.1 Accessibility to site,1.3.d.1 Ownership of land of site,1.3.c.1 What is the most common type of shelter,"If other or No Answer, please specify",1.2.b.1 Is there a Site Management Committee (SMC) at the site?,1.2.b.10 % of women participating in the Site Management Committee (SMC),1.2.b.2 Is the site management committee (SMC) made up from the community at the site?,1.2.b.7 SMC member name or focal point at site,1.2.b.8 SMC member phone number,1.2.c.1 Is there a Site Management Agency (SMA) at the site?,1.2.c.2 Type of SMA,"If other, Specify.",1.2.c.3 Name of SMA,1.2.c.4 SMA member name or focal point at site,1.2.c.5 SMA member phone number,1.2.a.1 Is there any registration activity/IDP List Maintained,1.2.n.1 Is WASH support being provided at the site ?,If yes who provides the service?,1.2.o.1 Is HEALTH support being provided at the site,If yes who provides the service?,1.2.p.1 Is SHELTER/NFI support provided at the site ?,If yes who provides the service?,1.2.q.1 Is FOOD support provided at the site ?,If yes who provides the service?,1.2.r.1 Is PROTECTION support provided at the site ?,If yes who provides the service?,1.2.s.1 Is EDUCATION support provided at the site ?,If yes who provides the service?,1.2.t.1 Is LIVELIHOOD support being provided at the site?,If yes who provides the service?,1.5.b.2 Place of Origin of the largest IDP group in camp (Zone),1.5.b.2 Place of Origin of the largest IDP group in camp (District),1.5.b.2 Place of Origin of the largest IDP group in camp (VDC),1.5.b.2 Place of Origin of the largest IDP group in camp (Ward),1.5.c.2 Place of Origin of the second largest IDP group (Zone),1.5.c.2 Place of Origin of the second largest IDP group District),1.5.c.2 Place of Origin of the second largest IDP group (VDC),1.5.c.2 Place of Origin of the second largest IDP group (Ward),2.1.a.1 Total Number of IDP Families/HHs,2.1.c.1 Number of Males by age: <1 year,2.1.c.1 Number of Males by age: 1-5 year,2.1.c.1 Number of Males by age: 6-17 year,2.1.c.1 Number of Males by age: 18-59 year,2.1.c.1 Number of Males by age: 60+ year,2.1.b.2 Total number of IDP Male Individuals,2.1.d.1 Number of Females by age: <1 year,2.1.d.1 Number of Females by age: 1-5 year,2.1.d.1 Number of Females by age: 6-17 year,2.1.d.1 Number of Females by age: 18-59 year,2.1.d.1 Number of Females by age: 60+ year,2.1.b.2 Total number of IDP Female Individuals,2.1.b.2 Total number of IDP,2.2.c.1 Number of pregnant women,2.2.d.1 Number of breastfeeding mothers,2.2.g.1 Number of persons with Disabilities,2.2.f.1 Number of Persons with Chronic Diseases or Serious Medical Conditions,2.2.n.1 Number of single female-headed households,2.2.p.1 Number of child-headed households,2.2.x.3 Number of elderly-headed households,2.2.u.1 Number of members of marginalized caste/ethnicity,2.3.c.1 Date of arrival of first IDP group,2.3.c.2 Date of arrival of last IDP group,2.3.e.1 Area of intended return for largest IDP group,2.3.b.4 Have IDPs previously been displaced,2.3.e.7 What is preventing the largest IDP group from returning home?,"If other, please specify",2.3.g.1 Estimated % of IDPs sleeping in the site,2.3.f.1 Is there relocation plan for the IDPs?,3.1.a.1 Percentage of HH living outside (no shelter),3.1.b.1 Percentage of HH living in tents,3.1.c.1 Percentage of HH living in makeshift shelters,3.1.d.1 Percentage of HH living indoors (solid walls),3.2.a.1 Percentage of HH with access to electricity,3.2.b.1 Percentage of HH with access to safe cooking facilities,3.2.c.1 Percentage of HH with private living area,3.7.c.2 Percentage of HH with mosquito nets,3.7.j.1 Most needed type of NFI,"If other or No Answer, please specify",3.7.j.2 Second most needed type of NFI,"If other or No Answer, please specify",3.7.j.3 Third most needed type of NFI,"If other or No Answer, please specify",3.8.b.1 Is there a need for shelter repair materials,3.8.b.1 Is there a need for tools for shelter construction?,"4.1.a.1 Location of site's main water source (walking, one-way)",4.1.b.1 Main non-drinking water source provided or available,"If other, please specify",4.1.f.1 What is the main drinking water source provided or available,"If other, please specify",4.2.a.1 Average amount of water available per day and per person,4.3.e.1 What is the main problem with the water?,"If other, please specify",4.4.j.1 Condition of most of the latrines,4.4.a.1 Number of functioning toilets available on-site,4.8.b.1 Do toilets and bathrooms have locks from the inside,4.1.g.1 Is the drinking water potable ?,4.4.b.1 Availability of separate male and female toilets,4.5.b.1 Availability of separate male and female bathing areas,4.6.a.1 Garbage Disposal Type,"If other, please specify",4.4.n.1 Evidence of open defecation?,4.7.g.1 Availability of hand-washing station filled in with water and soap close to the toilets?,4.7.g.2 Evidence of hand-washing practices?,"5.1.a.1 Is there access to food (distribution, vouchers, trade, fishing€)",5.1.e.1 Is there access to a market near from the site?,5.1.d.1 Most common source for obtaining food,"If other, please specify","6.1.a.1 Screening for malnutrition conducted in the area? (i.e. weight, height, mid-upper arm circumference screening)",6.1.b.1 Availability of supplementary feeding for pregnant and lactating mothers,6.1.c.1 Availability of supplementary feeding for children,7.1.b.1 What is the most prevalent health problem at the site,"If other, please specify",7.1.b.2 What is the second most prevalent health problem at the site,"If other, please specify",7.1.b.3 What is the third most prevalent health problem at the site,"If other, please specify",7.2.a.1 Access to health facilities,7.2.a.4 Do most women utilize health facilities?,7.2.b.1 Location of health facilities/services,7.2.c.2 Who provides health facilities/services,"If other, please specify",7.2.a.3 Regular access to medicine,8.1.b.1 Access to formal/informal education services for children from displaced HHs,8.2.b.1 Distance to nearest education facility,"8.3.a.2 Of children in site attending school, what % are girls?","8.3.a.2 Of children in site attending school, what % are boys?",8.2.a.1 Location of formal/informal education facilities/services for children from displaced HHs,9.1.a.1 Occupation/trade of majority of displaced households (coping mechanism),"If other, please specify",9.2.h.1 Percentage of HH in the site with a source of income,9.2.i.1 Access to income generating activities,9.2.k.1 Do the majority of HHs in the site receive remittances?,9.3.a.2 Is there livestock on site,9.1.c.1 Do IDPs have access to land for cultivation?,"11.3.b.1 Do any recruiters come to the site for day labour, domestic work or working abroad?","11.3.a.2 if yes, to which city/country",10.1.a.2 Is there security on-site/settlement areas,10.1.e.1 Are security incidents reported in the site,10.1.b.1 Who provides main security in the site,"If other, please specify",10.2.g.1 Most common type of security incidents reported/known occurring in the settlement area,"If others, please specify",10.2.g.5 Are security incidents commonly reported in the community before the earthquake?,10.2.i.4 Most reported problem in receiving support,"If other, please specify",10.1.c.1 Number of children friendly spaces,10.1.d.1 Number of women friendly spaces,10.1.f.1 Do the majority of people have identification card or other documentation?,10.2.j.2 Reporting/referral mechanism for GBV survivors,10.2.t.2 Are women segregated during menstruation?,"If yes, where do they go?",10.2.t.1 Are there issues of discrimination towards minority groups?,10.3.a.1 Do men feel safe in site?,10.3.a.2 Do children feel safe in site,10.3.a.3 Do women feel safe at the site,"10.1.s.1 Is there adequate lighting in the majority of communal point (WASH facilities, public spaces€)",11.1.a.1 Where do residents mostly get their information from?,"If other, please specify",11.2.c.1 Are complaints being reported?,"11.2.c.2 If yes, to whom?",11.1.c.1 What is the main topic on which the community is requesting information on?,"If other, please specify",11.1.h.1 Is everyone aware that donations do not need to be exchanged for anything?,Site classification
133,"Talku, Hundu",2,23/05/2015,Bagmati,Kathmandu,Dakshinkali,27.62587,85.25243,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,Yes,Different organisations,Yes,Gumba,Yes,Gumba,No,,No,,No,,Bagmati,Kathmandu,Talkudunde Chaur,Ward 12,,,,,14,0,4,6,14,0,24,0,6,11,25,4,46,70,0,0,0,0,3,0,1,70,25/04/2015,25/04/2015,Place of origin,No,House damaged / destroyed,,> 75%,No,None,None,< 75%,None,More than 75%,More than 75%,More than 75%,More than 75%,Plastic sheeting,,Other,Medicines,None,,No,No,On-site (<20 minutes),unprotected well,,Piped water supply,,>15 liters,None,,No latrines,0,No,Yes,No,No,Garbage pit,,No,None,No,"Yes, on-site",Yes,Cash,,Yes,Yes,Yes,Diarrhea,,None,,None,,Yes,Yes,Off-site (>3 km),International NGOs,,Yes,Yes,On-site (<20minutes),>75%,>75%,None,Daily laborer,,50.00%,No,No,No,Yes,No,,Yes,No,Police,,,,No,Fighting between recipients,,0,0,Yes,Unknown,No,,No,Yes,No,Yes,"Yes, there is lighting but it is not adequate",Social media,,Unknown,,Safety & security,,Yes,Site
135,Khokana -1,2,25/04/2015,Bagmati,Lalitpur,Khokana,27.63644,85.30038,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,Yes,Pipeline,No,,Yes,Aid,Unknown,,No,,No,,No,,Bagmati,Lalitpur,Khokana,,,,,,30,0,10,6,38,10,64,0,6,6,38,16,66,130,0,2,1,0,1,0,3,1,25/04/2015,20/05/2015,None (stay here),Unknown,House damaged / destroyed,,> 75%,No,None,More than 75%,More than 75%,None,< 50%,< 50%,None,<50%,CGI,,Plastic sheeting,,None,,No,No,On-site (<20 minutes),Piped water supply,,Piped water supply,,5-10 liters,None,,Non usable,0,No,No,No,No,Garbage pit,,No,Unknown,No,"Yes, off-site",Yes,Cash,,No,No,No,Diarrhea,,Malaria,,None,,Yes,Unknown,Unknown,Unknown,,Yes,Yes,On-site (<20minutes),None,< 50%,None,Employed,,80.00%,Yes,No,No,No,No,,No,No,,,,,Yes,None,,0,0,Yes,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Radio / News,,No,,Distribution,,No,Site
139,Lubhu Newa School,2,1/5/15,Bagmati,Lalitpur,Lubhu,27.64608,85.37215,Yes,,Spontaneous,Collective Settlement / Centre,,16/05/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,Yes,Local people,No,,No,,Yes,NGO,No,,Yes,Self,No,,Bagmati,Kathmandu,Kathmandu Metropolitan,Townplanning,,,,,45,0,4,35,35,0,74,0,22,35,61,8,126,200,0,10,0,0,0,0,6,7,30/04/2015,13/05/2015,None (stay here),Unknown,Lack of safety,,< 75%,No,None,More than 75%,More than 75%,None,None,< 25%,None,<25%,Mosquito nets,,Plastic sheeting,,Other,,Yes,No,Off-site (<20 minutes),Protected well,,Protected well,,5-10 liters,None,,Good,8,Yes,No,Yes,No,Burning,,No,Yes,Yes,"Yes, off-site",No,Cash,,No,No,No,Other,Fever,Other,Common cold,None,,Yes,Yes,On-site (<3 km),NGOs,,Yes,Yes,On-site (>20 minutes),<75%,<75%,Onsite,Agro-pastoralism,,60.00%,No,No,Yes,Yes,No,,No,Unknown,,,,,No,Fighting between recipients,,1,0,Yes,No,No,,No,No,No,No,No lighting,Local leader,,No,,None,,Yes,Site
152,Lamoshangu,2,6/9/15,Bagmati,Sindhupalchok,Mankha,27.75667,85.85167,Yes,,Spontaneous,Transitional Centre,,25/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,Yes,Dhulikhel Hospital with german team,No,,No,,Yes,APF,No,,No,,Bagmati,Sindhupalchok,Maanka,1,Bagmati,Sindhupalchok,Ramche,5,140,21,0,49,245,21,336,0,35,77,147,28,287,623,7,15,11,40,75,60,70,20,25/04/2015,6/7/15,"None, stay here",No,House damaged / destroyed,,>75,No,None,>75%,<25%,None,<50%,<75%,None,None,CGI,,Mosquito nets,,Other,Matress,Yes,Yes,Off-site (>20 minutes),Spring,,Spring,,Unknown,All of above,,Non usable,9,No,No,No,No,Burning,,Yes,None,No,"Yes, off-site",Yes,Cash,,No,No,No,Diarrhea,,Other,skin rashes,Other,fever,Yes,Yes,On-site (<3 km),Other,Dhulikhel hospital with german team,Yes,No,Off-site (>20 minutes),>75%,>75%,None,Agro-pastoralism,,0,No,No,No,No,No,,Yes,No,Other,APF,None,,No,Some specific group are excluded,,1,0,No,No,No,,No,No,No,No,"Yes, there is lighting but it is not adequate",Other,Relief Team,Yes,Local Leaders,shelter,,Yes,Priority site
180,Mandre,2,8/6/15,Gandaki,Gorkha,Barpak,28.204722,84.742778,Yes,,Spontaneous,Collective Settlement / Centre,,28/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,Yes,<25%,Yes,,,Yes,Government,,,Sukbahadur B.K,9801177078,Yes,No,,No,,No,,No,,No,,No,,No,,Gandaki,Gorkha,Warpak,2,,,,,64,0,19,48,74,76,217,3,26,35,90,16,170,387,4,1,3,1,8,0,56,0,26/04/2015,13/05/2015,Nearest village,No,House damaged / destroyed,,> 75%,No,None,< 25%,More than 75%,None,None,More than 75%,< 25%,<25%,Other,Mattress,Kitchen sets,,Blankets,,Yes,Yes,On-site (<20 minutes),Piped water supply,,Piped water supply,,10-15 liters,None,,Not so good,4,No,Yes,No,No,no waste disposal,,No,None,No,"Yes, on-site",Yes,Distribution,,No,No,No,Other,Common Cold,RTI,,None,,Yes,Yes,Off-site (>3 km),Government,,No,Yes,On-site (<20minutes),>75%,>75%,Onsite,Agro-pastoralism,,40,No,No,Yes,No,No,,No,No,,,,,No,Not enough assistance for all entitled,,0,0,Yes,No,No,,No,Yes,Yes,Yes,No lighting,Mobile phone,,No,,Situation in areas of origin,,Yes,Priority site
190,Betrawati 1,2,26/05/2015,Bagmati,Nuwakot,Gerkhu,27.96925,85.18352,Yes,,Spontaneous,Collective Settlement / Centre,,26/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,Yes,Suhara Nepal,Yes,Patanjali Pith,Yes,Various Organization (Name Unknown),Yes,Nepal Police,Yes,Umbrella Foundation; UNICEF,No,,Bagmati,Rasuwa,Haku,Haku Ward 9,Bagmati,Rasuwa,Haku,Haku Ward 8,151,6,20,78,210,7,321,9,30,125,260,10,434,755,8,25,3,9,23,16,2,151,26/04/2015,25/05/2015,None (stay here),Unknown,Lack of safety,,> 75%,No,None,< 75%,None,None,None,None,None,None,CGI,,Kitchen sets,,Mosquito nets,"Soap, Toothpaste, FM radio",Yes,Yes,On-site (<20 minutes),Other,River,Spring,,10-15 liters,None,,Not so good,4,No,Yes,Yes,No,Burning,,Yes,"Yes, but no soap / water inside",No,"Yes, on-site",Yes,Distribution,,No,Yes,Yes,Diarrhea,,Other,Fever,Other,Common Cold,Yes,Yes,On-site (<3 km),International NGOs,,No,Yes,On-site (<20minutes),>75%,>75%,Onsite,Daily laborer,,2.00%,No,No,No,No,Unknown,,Yes,Yes,Police,,Friction among site residents,,No,None,,1,1,Yes,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Families & friends,,No,,Recovery plans,,Yes,Priority site
191,Betrawati 2,2,26/05/2015,Bagmati,Nuwakot,Gerkhu,27.97393,85.18672,Yes,,Spontaneous,Collective Settlement / Centre,,27/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,Yes,"UNICEF, Oreak Nepal",No,,Yes,Chinese member of C Assembly,Yes,"Redcross, Oreak Nepal etc.",No,,No,,No,,Bagmati,Rasuwa,Haku,Haku Ward 8,Bagmati,Rasuwa,Haku,Haku Ward 9,71,10,32,61,93,15,211,11,28,85,90,40,254,465,3,30,2,0,0,1,3,71,27/04/2015,25/05/2015,None (stay here),Unknown,Lack of safety,,> 75%,No,None,More than 75%,None,None,None,None,None,None,CGI,,Mosquito nets,,Blankets,"Mattress, Cooking Gas, Solar Lamps, Tents etc.",Yes,Yes,On-site (<20 minutes),Other,River,Spring,,10-15 liters,None,,Not so good,2,No,Yes,No,No,Burning,,Yes,None,No,"Yes, on-site",Yes,Distribution,,No,Yes,Yes,Dysentery,,RTI,,Other,Common Cold,Yes,No,On-site (>3 km),Government,,No,No,Unknown,,,,None,,0.00%,No,No,No,No,No,,Yes,No,Police,,,,No,Not enough assistance for all entitled,,0,2,Yes,No,No,,No,No,No,No,"Yes, there is lighting but it is not adequate",Families & friends,,No,,Shelter,,Yes,Priority site
192,Bode Mulpani,2,30/05/2015,Bagmati,Bhaktapur,Madhyapur Thimi Municipality,27.69903,85.39395,Yes,,Planned,Camp,,25/04/2015,>2 months,Yes,Public / Government,Tents / Temporary shelter,,Yes,None,Yes,,,Yes,Individual / Private,,Bhairab Kunda Youth Club,,,Yes,Yes,Self managed,Yes,"China Foundation, Nepal Medical College",Yes,China Foundation,No,,Yes,Nepal Police,Yes,UNICEF,No,,Bagmati,Sindhupalchok,Tatopani,,Bagmati,Sindhupalchok,Baruwa,,233,10,46,152,319,29,556,5,50,125,303,18,501,1057,7,15,4,0,0,0,233,125,25/04/2015,25/04/2015,None (stay here),No,House damaged / destroyed,,> 75%,No,None,More than 75%,None,None,More than 75%,More than 75%,None,None,Bucket,,Soap,,Kitchen sets,,No,No,On-site (<20 minutes),Water truck,,Water truck,,>15 liters,None,,Not so good,17,Yes,Yes,No,No,Burning,,Yes,None,No,No,Yes,Distribution,,Unknown,No,No,Diarrhea,,Dysentery,,None,,No,,Unknown,Unknown,,No,Yes,On-site (<20minutes),<50%,< 50%,Onsite,Daily laborer,,4.00%,No,No,No,No,No,,Yes,No,Police,,,,No,Not enough assistance for all entitled,,1,1,Yes,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Mobile phone,,No,,Unknown,,Yes,Priority site
193,Madhyapur thimi,2,22/05/2015,Bagmati,Bhaktapur,Madhyapur Thimi Municipality,27.68451,85.38871,Yes,,Planned,Camp,,26/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,No,,Yes,Red cross society,No,,No,,No,,No,,Bagmati,Sindhupalchok,Kunchok,7,,,,,108,0,40,70,100,20,230,0,50,70,150,0,270,500,10,25,0,30,5,0,0,15,25/04/2015,14/05/2015,Habitual resident,No,House damaged / destroyed,,< 50%,No,None,< 75%,< 75%,None,< 50%,< 50%,None,<25%,Plastic sheeting,,Blankets,,Kitchen sets,,No,Yes,Off-site (>20 minutes),Other,Tap,Other,Tao,5-10 liters,None,,No latrines,0,No,Yes,No,No,Burning,,Yes,None,No,"Yes, on-site",Yes,Cash,,No,No,No,Diarrhea,,None,,Dysentery,,No,,Unknown,Unknown,,No,No,Unknown,,,,Agro-pastoralism,,0.00%,No,No,No,No,No,,No,No,,,,,No,None,,5,0,No,No,No,,No,Yes,Yes,Yes,Unknown,Local leader,,No,,Distribution,,Yes,Priority site
194,Pakandol Dadikot,2,22/05/2015,Bagmati,Bhaktapur,Bhaktapur Municipality,27.64552,85.39679,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2014,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,Unknown,,Unknown,,No,,No,,No,,No,,No,,Bagmati,Bhaktapur,Bhaktapur Municipality,"9,3",,,,,50,0,17,22,94,17,150,6,6,22,117,22,173,323,7,25,0,25,0,0,0,30,25/04/2015,25/05/2015,Habitual resident,No,House damaged / destroyed,,< 50%,No,None,< 50%,< 50%,None,More than 75%,< 50%,None,<25%,Plastic sheeting,,Blankets,,Kitchen sets,,Yes,Yes,On-site (<20 minutes),Protected well,,Piped water supply,,no answer,odor/smell,,Not so good,15,Yes,Yes,No,No,Garbage pit,,No,"Yes, but no soap / water inside",No,"Yes, on-site",Yes,Cash,,No,No,No,Diarrhea,,RTI,,Dysentery,,Yes,No,Off-site (>3 km),Government,,No,Yes,Off-site (>20 minutes),Unknown,Unknown,Off-site,Agro-pastoralism,,0.00%,No,No,Yes,Yes,No,,No,No,,,,,Unknown,None,,0,0,Yes,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Radio / News,,Yes,Community Leader,Distribution,,Yes,Priority site
195,Sangkos,2,4/6/15,Bagmati,Dhading,,27.91839,84.89041,Yes,,Planned,Camp,,30/05/2015,Unknown,Yes,Private,Tents / Temporary shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,No,,Yes,"GON, District health office",Yes,"Gon,redcross",Yes,"Gon,redcross,church",No,,No,,No,,Bagmati,Dhading,Lapa,"1,3,6,7",Bagmati,Dhading,Gumdi,7,71,0,6,144,180,6,336,12,18,102,168,0,300,636,2,16,2,4,17,0,13,0,30/05/2015,3/6/15,None (stay here),No,Other,The village is not safe because of kandslide,> 75%,No,None,More than 75%,None,None,None,None,None,<25%,Kitchen sets,,Blankets,,Mosquito nets,,Yes,Yes,Off-site (>20 minutes),Spring,,Spring,,5-10 liters,None,,Not so good,2,No,Yes,No,No,No waste disposal,,Yes,None,No,"Yes, off-site",Yes,Cash,,No,No,No,Diarrhea,,RTI,,Malnutrition,,No,,Unknown,Unknown,,No,No,Unknown,,,,Daily laborer,,0.00%,No,No,No,No,No,,No,No,,,,,No,Not enough assistance for all entitled,,0,0,Yes,No,No,,No,Yes,Yes,Yes,No lighting,Mobile phone,,No,,Access to daily services,,Yes,Priority site
196,Charighyang,2,6/6/15,Janakpur,Dolakha,Charikot,27.66055,86.0485,Yes,,Spontaneous,Transitional Centre,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,No,,No,,No,,No,,No,,No,,Janakpur,Dolakha,Bhimeshwor Municipality,1,Janakpur,Dolakha,Bhimeshwor Municipality,10,100,0,20,80,90,5,195,10,10,80,115,15,290,425,1,20,6,100,90,5,5,5,25/04/2015,6/2/15,Place of Habitual residence,No,House damaged / destroyed,,>75%,No,None,<25%,>75%,None,None,None,None,None,Other,Water tank,Kitchen sets,,Other,Lamp,Yes,Yes,On-site (<20 minutes),stone tap,,Piped water supply,,5-10 liters,None,,Non usable,5,No,Yes,No,No,Other,collection by municipality,No,None,No,"Yes, off-site",Yes,Cash,,No,No,No,Diarrhea,,Other,headache,dysentry,,Yes,Yes,Off-site (<3 km),Government,,Yes,Yes,Off-site (>20 minutes),None,None,Onsite,Trade,,10,No,No,Yes,No,No,,No,No,None,,Friction among site residents,,Yes,Fighting between recipients,,0,0,No,No,No,,No,Yes,No,Yes,"Yes, there is lighting but it is not adequate",Families & friends,No,No,,Recovery plans,,Yes,Priority site
198,Singati,2,6/5/15,Janakpur,Dolakha,Singati,27.73497,86.16328,Yes,,Spontaneous,Transitional Centre,,13/05/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,Yes,Nepal Army,No,,Yes,FNCCI,Yes,Nepal Police,No,,No,,Janakpur,Dolakha,Lamidanda,6,Janakpur,Dolakha,Jhaku,,100,10,25,40,125,15,215,5,10,75,105,30,225,450,8,15,2,20,80,5,5,6,13/05/2015,29/05/2015,Place of origin,Yes,House damaged / destroyed,,>75%,Unknown,None,< 25%,>75%,None,<25%,>75%,None,None,Plastic sheeting,,Mosquito nets,,None,,Yes,Yes,On-site (<20 minutes),Spring,,Surface water,,5-10 liters,Not Clean,,Non usable,0,No,No,No,No,Burning,,Yes,None,No,"Yes, off-site",Yes,Cash,,No,Yes,Yes,Diarrhea,,Fever,,Headache,,Yes,Yes,On-site (<3 km),Army camp,,Yes,Yes,On-site (<20minutes),None,None,Onsite,Trade,,90,Yes,No,No,No,No,,Yes,No,Military,,Alcohol/drug-related disturbance,,Yes,Unknown,,1,0,No,Unknown,No,,No,Yes,No,Yes,No Lighting,Authorities,,No,,Shelter,,Yes,Priority site
202,Jogitar,2,28/05/2015,Bagmati,Kavrepalanchok,Chandeni,27.71063,85.65366,Yes,,Spontaneous,Transitional Centre,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,Yes,Dhaka community,No,,Yes,NGO and Private support,No,,No,,No,,Bagmati,Kavrepalanchok,Chandeni Mandan,1,Bagmati,Kavrepalanchok,Chandeni Mandan,1,97,2,20,60,160,20,262,3,10,75,155,28,271,533,4,7,4,20,15,0,10,3,25/04/2015,25/04/2015,Place of origin,No,House damaged / destroyed,,> 75%,No,None,< 75%,< 75%,< 25%,More than 75%,None,None,<25%,Kitchen sets,,Other,Food,CGI,,Yes,Yes,Off-site (>20 minutes),Spring,,Piped water supply,,>15 liters,None,,No latrines,0,No,Yes,No,No,No waste disposal,,Yes,None,Yes,No,No,Cash,,No,No,No,RTI,,Other,weakness,Other,Psychological Disorder,Yes,Yes,Off-site (>3 km),Government,,Yes,No,Unknown,,,,Agro-pastoralism,,0.00%,No,No,Yes,Yes,No,,Yes,No,Community leaders,,,,No,Assistance did not respond,,0,0,Yes,No,Yes,Separate Space,No,No,No,No,"Yes, there is lighting but it is not adequate",Social media,,Yes,Police,Recovery plans,,Yes,Priority site
203,Hope Esparanza,2,4/6/15,Bagmati,Kathmandu,Kathmandu Metropolitan,27.711,85.3559,Yes,,Spontaneous,Collective Settlement / Centre,,5/5/15,Unknown,Yes,Public / Government,Tents / Temporary shelter,,Yes,<50%,No,,,No,,,,,,Yes,Yes,Dwarika's Hotel,Yes,Dwarika's Hotel,Yes,Dwarika's Hotel,Yes,Dwarika's Hotel,Yes,Dwarika's Hotel,Yes,Dwarika's Hotel,Yes,Dwarika's Hotel,Bagmati,Sindhupalchok,Tatopani,"6,8",,,,,68,6,19,31,99,19,174,6,0,31,99,19,155,329,6,9,0,0,2,0,0,200,15/05/2015,,None (stay here),No,House damaged / destroyed,,> 75%,No,None,More than 75%,None,None,More than 75%,More than 75%,None,<75%,CGI,,Other,Pipe,None,,No,No,On-site (<20 minutes),hand pumps,,Other,Water Purifiers,10-15 liters,None,,Good,4,Yes,Yes,Yes,Yes,Garbage pit,,No,Yes,Yes,"Yes, on-site",Yes,Distribution,,Yes,Yes,Yes,Other,Fever,Other,Chicken Pox,None,,Yes,Yes,On-site (<3 km),Local clinic,,Yes,Yes,On-site (<20minutes),<50%,<75%,Onsite,Craftsman,,50.00%,Yes,No,No,No,No,,Yes,No,Self organized,,,,No,None,,2,2,Yes,Yes,No,,No,Yes,Yes,Yes,"Yes, there is lighting and it is adequate",Families & friends,,Yes,Site Management Committee,Recovery plans,,Yes,Priority site
